,Index,Company Name,Symbol,Sector,Industry
1559,2632,Mogo Finance Tech J,MOGO,Financial Services,Credit Services
1560,2633,Mogo Fin Tech J Deb,MOGO.DB,nan,nan
1561,2635,MolsonCoors Cda A LV,TPX.A,Consumer Defensive,Beverages - Alcoholic
1562,2636,MolsonCoors Cda B NV,TPX.B,Consumer Defensive,Beverages - Alcoholic
1563,2638,Monarch Gold Corp J,MQR,Basic Materials,Metals & Mining
1564,2640,Moneda LatAm CorpBnd,MLD.UN,nan,nan
1565,2642,Moneta Porcupine J,ME,Basic Materials,Metals & Mining
1566,2644,Morguard Corporation,MRC,Real Estate,Real Estate Services
1567,2646,Morgaurd NA Rl 4.5Db,MRG.DB.A,nan,nan
1568,2647,Morguard NA REIT UN,MRG.UN,Real Estate,REITs
1569,2649,Morguard REIT 4.5Deb,MRT.DB,nan,nan
1570,2650,Morguard Real Est Un,MRT.UN,Real Estate,REITs
1571,2652,Morneau Shepell Inc.,MSI,Industrials,Employment Services
1572,2653,Morneau Shepl 4.75Db,MSI.DB.A,nan,nan
1573,2655,Mountain Province J,MPVD,Basic Materials,Metals & Mining
1574,2657,MTY Food Group Inc.,MTY,Consumer Cyclical,Restaurants
1575,2659,Mullen Group Ltd.,MTL,Energy,Oil & Gas - Services
1576,2660,Mullen Group Ltd Deb,MTL.DB,nan,nan
1577,2662,Nat'l Bank of Canada,,nan,nan
1578,2663,Nat'l Bank Ser 36 Pr,NA.PR.A,Financial Services,Banks
1579,2664,Nat'l Bank Ser 38 Pr,NA.PR.C,Financial Services,Banks
1580,2665,Nat'l Bank Ser 40 Pr,NA.PR.E,Financial Services,Banks
1581,2666,Nat'l Bank Ser 42 Pr,NA.PR.G,Financial Services,Banks
1582,2667,Nat'l Bank Ser 30 Pr,NA.PR.S,Financial Services,Banks
1583,2668,Nat'l Bank Ser 32 Pr,NA.PR.W,Financial Services,Banks
1584,2669,Nat'l Bank Ser 34 Pr,NA.PR.X,Financial Services,Banks
1585,2671,NBI ActvCdnPrShr Un,NPRF,,
1586,2673,NBI Cdn FamilyBusnss,NFAM,,
1587,2675,NBI GlblRl AssetIncm,NREA,,
1588,2677,NBI Liquid Alternatv,NALT,,
1589,2679,NDX Growth&Incm A Un,NGI.UN,nan,nan
1590,2681,Nemaska Lithium Inc.,NMX,Basic Materials,Metals & Mining
1591,2682,Nemaska Lithium Wt,NMX.WT,nan,nan
1592,2684,Neo Perform Material,NEO,Basic Materials,Metals & Mining
1593,2686,Neovasc Inc. J,NVCN,Healthcare,Medical Devices
1594,2688,Neptune WellSolutn J,NEPT,Consumer Defensive,Consumer Packaged Goods
1595,2690,Nevada Copper Corp J,NCU,Basic Materials,Metals & Mining
1596,2692,New Gold Inc.,NGD,Basic Materials,Metals & Mining
1597,2694,New Look Vision J,BCI,Consumer Cyclical,Retail - Apparel & Specialty
1598,2696,New Millenm Iron J,NML,Basic Materials,Metals & Mining
1599,2698,Newgrowth Cl A Cap,NEW.A,Financial Services,Asset Management
1600,2699,Newgrowth Corp. Pr 3,NEW.PR.D,Financial Services,Asset Management
1601,2701,Newmont Goldcorp,NGT,Basic Materials,Metals & Mining
1602,2703,Nexa Resources S.A.,NEXA,Basic Materials,Metals & Mining
1603,2705,NexGen Energy Ltd. J,NXE,Basic Materials,Metals & Mining
1604,2707,NexJ Systems Inc. J,NXJ,Technology,Application Software
1605,2709,NextSource Materl J,NEXT,Basic Materials,Metals & Mining
1606,2711,NFI Group Inc.,NFI,Consumer Cyclical,Autos
1607,2713,NGEx Resources Inc J,NGQ,Basic Materials,Metals & Mining
1608,2715,Nickel CrkPlatinum J,NCP,Basic Materials,Metals & Mining
1609,2717,Nighthawk Gold J,NHK,Basic Materials,Metals & Mining
1610,2719,NioCorp Dev Ltd. J,NB,Basic Materials,Metals & Mining
1611,2721,Noranda Incm PriorUn,NIF.UN,Financial Services,Asset Management
1612,2723,Norbord Inc.,OSB,Basic Materials,Forest Products
1613,2725,N.A. Construction,NOA,Energy,Oil & Gas - Services
1614,2726,N.A. Constr 5.5% Deb,NOA.DB,nan,nan
1615,2727,N.A. Constr 5% Deb,NOA.DB.A,nan,nan
1616,2729,NA Fin 15 Split A,FFN,Financial Services,Asset Management
1617,2730,NA Fin 15 Split 2 Pr,FFN.PR.A,Financial Services,Asset Management
1618,2732,N.A. Palladium Ltd.,PDL,Basic Materials,Metals & Mining
1619,2734,Nth American Pref Un,NPF.UN,Financial Services,Asset Management
1620,2736,Northcliff Res Ltd J,NCF,Basic Materials,Metals & Mining
1621,2738,Nthrn Dynasty Min J,NDM,Basic Materials,Metals & Mining
1622,2739,Nthrn Dynasty Wt J A,NDM.WT.A,nan,nan
1623,2740,Nthrn Dynasty Wt J B,NDM.WT.B,nan,nan
1624,2742,Northland Power Inc.,NPI,Utilities,Utilities - Independent Power Producers
1625,2743,Northland Pwr 4.75Db,NPI.DB.C,Utilities,Utilities - Independent Power Producers
1626,2744,Northland Pwr Pr 1,NPI.PR.A,Utilities,Utilities - Independent Power Producers
1627,2745,Northland Pwr Pr 2,NPI.PR.B,Utilities,Utilities - Independent Power Producers
1628,2746,Northland Pwr Pr 3,NPI.PR.C,Utilities,Utilities - Independent Power Producers
1629,2748,Nthview Apt REIT Db,NVU.DB,nan,nan
1630,2749,Nthview Apt REIT Un,NVU.UN,Real Estate,REITs
1631,2751,NW Healthcare Deb,NWH.DB,Real Estate,REITs
1632,2752,NW Healthcare7.25%Db,NWH.DB.C,nan,nan
1633,2753,NW Healthcare 5.5%Db,NWH.DB.D,nan,nan
1634,2754,NW Healthcare31JulDB,NWH.DB.E,nan,nan
1635,2755,NW Healthcare31DecDB,NWH.DB.F,nan,nan
1636,2756,NW Healthcare 2023Db,NWH.DB.G,nan,nan
1637,2757,NW Healthcare Un,NWH.UN,Real Estate,REITs
1638,2759,NorZinc Ltd. J,NZC,Basic Materials,Metals & Mining
1639,2761,NovaGold Resources J,NG,Basic Materials,Metals & Mining
1640,2763,Nutrien Ltd.,NTR,Basic Materials,Agriculture
1641,2765,NuVista Energy Ltd.,NVA,Energy,Oil & Gas - E&P
1642,2767,Nuvo Pharmaceuticals,NRI,Healthcare,Drug Manufacturers
1643,2769,NXT Energy Solutn J,SFD,Energy,Oil & Gas - Services
1644,2771,Obsidian Energy Ltd,OBE,Energy,Oil & Gas - E&P
1645,2773,OceanaGold Corp.,OGC,Basic Materials,Metals & Mining
1646,2775,OCP Credit Stgy Un,OCS.UN,,
1647,2777,OCP Senior Credit Un,OSL.UN,,
1648,2779,Olympia Fin Group,OLY,Financial Services,Asset Management
1649,2781,Oncolytics Biotech,ONC,Healthcare,Biotechnology
1650,2782,Oncolytic Biotech Wt,ONC.WT,nan,nan
1651,2784,ONE Global Eqty Un,ONEQ,,
1652,2786,ONE NA Core+ Bond Un,ONEB,nan,nan
1653,2788,Onex Corporation SV,ONEX,Financial Services,Asset Management
1654,2790,Open Text Corp,OTEX,Technology,Application Software
1655,2792,Opsens Inc. J,OPS,Technology,Computer Hardware
1656,2794,Optiva Inc. J SV,OPT,Technology,Application Software
1657,2796,Orbit Garant Drill,OGD,Basic Materials,Metals & Mining
1658,2798,Orla Mining Ltd. J,OLA,Basic Materials,Metals & Mining
1659,2800,Orocobre Ltd. Ord J,ORL,nan,nan
1660,2802,Orosur Mining Inc.,OMI,Basic Materials,Metals & Mining
1661,2804,Orvana Minerals J,ORV,Basic Materials,Metals & Mining
1662,2806,Oryx Pete Corp. J,OXC,Energy,Oil & Gas - E&P
1663,2808,Osisko Gld Royalty,OR,Basic Materials,Metals & Mining
1664,2809,Osisko Gld Rlty 4%Db,OR.DB,nan,nan
1665,2810,Osisko Gold Rlty Wt,OR.WT,Basic Materials,Metals & Mining
1666,2812,Osisko Mining Inc. J,OSK,Basic Materials,Metals & Mining
1667,2814,Painted Pony Engy J,PONY,Energy,Oil & Gas - E&P
1668,2816,Pan American Silver,PAAS,Basic Materials,Metals & Mining
1669,2818,Paramount Res Cl A,POU,Energy,Oil & Gas - E&P
1670,2820,Parex Resources J,PXT,Energy,Oil & Gas - E&P
1671,2822,Park Lawn Corp.,PLC,Consumer Cyclical,Personal Services
1672,2824,Parkland Fuel Corp.,PKI,Energy,Oil & Gas - Refining & Marketing
1673,2826,Partners REIT Un,PAR.UN,Real Estate,REITs
1674,2828,Partners Val AA Pr 6,PVS.PR.D,Financial Services,Asset Management
1675,2829,Partners Val AA Pr 7,PVS.PR.E,Financial Services,Asset Management
1676,2830,Partners Val AA Pr 8,PVS.PR.F,Financial Services,Asset Management
1677,2831,Partners Val AA Pr 9,PVS.PR.G,Financial Services,Asset Management
1678,2833,Pason Systems Inc.,PSI,Energy,Oil & Gas - Services
1679,2835,Pathfinder Income Un,PCD.UN,Financial Services,Asset Management
1680,2837,Patriot One Tech J,PAT,nan,nan
1681,2838,Patriot OneTech J Wt,PAT.WT,nan,nan
1682,2839,Patriot 1Tech J Wt A,PAT.WT.A,nan,nan
1683,2840,Patriot 1Tech J Wt B,PAT.WT.B,nan,nan
1684,2841,Patriot 1Tech J Wt C,PAT.WT.C,Technology,Application Software
1685,2843,Pattern Energy Grp A,PEGI,Utilities,Utilities - Independent Power Producers
1686,2845,Pembina Pipeline,PPL,Energy,Oil & Gas - Midstream
1687,2846,Pembina Pipe Pr 21,PPL.PF.A,Energy,Oil & Gas - Midstream
1688,2847,Pembina Pipe Sr 1 Pr,PPL.PR.A,Energy,Oil & Gas - Midstream
1689,2848,Pembina Pipe Sr 3 Pr,PPL.PR.C,Energy,Oil & Gas - Midstream
1690,2849,Pembina Pipe Sr 5 Pr,PPL.PR.E,Energy,Oil & Gas - Midstream
1691,2850,Pembina Pipe Sr 7 Pr,PPL.PR.G,Energy,Oil & Gas - Midstream
1692,2851,Pembina Pipe Sr 9 Pr,PPL.PR.I,Energy,Oil & Gas - Midstream
1693,2852,Pembina Pipe Pr 11,PPL.PR.K,Energy,Oil & Gas - Midstream
1694,2853,Pembina Pipe Pr 13,PPL.PR.M,Energy,Oil & Gas - Midstream
1695,2854,Pembina Pipe Pr 15,PPL.PR.O,Energy,Oil & Gas - Midstream
1696,2855,Pembina Pipe Pr 17,PPL.PR.Q,Energy,Oil & Gas - Midstream
1697,2856,Pembina Pipe Pr 19,PPL.PR.S,Energy,Oil & Gas - Midstream
1698,2858,Pengrowth Energy,PGF,Energy,Oil & Gas - E&P
1699,2860,Perpetual Energy Inc,PMT,Energy,Oil & Gas - E&P
1700,2862,Perseus Mining Ord J,PRU,nan,nan
1701,2864,Petrus Resources J,PRQ,Energy,Oil & Gas - E&P
1702,2866,Peyto Expl & Dev,PEY,Energy,Oil & Gas - E&P
1703,2868,PFB Corporation,PFB,nan,nan
1704,2870,Photon Control Inc.,PHO,Technology,Computer Hardware
1705,2872,PHX Energy Services,PHX,Energy,Oil & Gas - Drilling
1706,2874,Picton Mahoney A Un,PMB.UN,nan,nan
1707,2876,PIMCO Gbl IncmOpp Un,PGI.UN,,
1708,2878,PIMCO Glbl ShrtCda,PMNT,,
1709,2880,PIMCO InvGrdCreditCA,IGCF,,
1710,2882,PIMCO LwDuratnMoIncm,PLDI,,
1711,2884,PIMCO MthlyIncmETFUn,PMIF,,
1712,2885,PIMCO Mthly Incm US,PMIF.U,,
1713,2887,Pine Cliff Energy J,PNE,Energy,Oil & Gas - E&P
1714,2889,Pinetree Capital J,PNP,Financial Services,Brokers & Exchanges
1715,2891,Pinnacle RenewblEngy,PL,Basic Materials,Forest Products
1716,2893,Pivot Tech Solutn J,PTG,Technology,Application Software
1717,2895,Pizza Pizza Royalty,PZA,Consumer Cyclical,Restaurants
1718,2897,Platinum Grp Metal J,PTM,Basic Materials,Metals & Mining
1719,2898,Platinum Grp J Wt US,PTM.WT.U,Basic Materials,Metals & Mining
1720,2900,Plaza RetailTr 5.1Db,PLZ.DB.E,nan,nan
1721,2901,Plaza Retail REIT Un,PLZ.UN,Real Estate,REITs
1722,2903,Points Int'l Ltd. J,PTS,Technology,Online Media
1723,2905,Polaris Infras J,PIF,Utilities,Utilities - Independent Power Producers
1724,2907,Pollard Banknote Ltd,PBL,Consumer Cyclical,Travel & Leisure
1725,2909,Polymet Mining J,POM,Basic Materials,Metals & Mining
1726,2910,Polymet Mining Rt J,POM.RT,Basic Materials,Metals & Mining
1727,2912,Posera Ltd. J,PAY,Technology,Application Software
1728,2914,Postmedia Ntwrk C J,PNC.A,Consumer Cyclical,Publishing
1729,2915,Postmedia Ntwrk VV J,PNC.B,Consumer Cyclical,Publishing
1730,2917,Power Corp of Cda SV,POW,Financial Services,Insurance - Life
1731,2918,Power Corp 5.6% Pr A,POW.PR.A,Financial Services,Insurance - Life
1732,2919,Power Corp 5.35% Pr,POW.PR.B,Financial Services,Insurance - Life
1733,2920,Power Corp 5.80% Pr,POW.PR.C,Financial Services,Insurance - Life
1734,2921,Power Corp 5.00% Pr,POW.PR.D,Financial Services,Insurance - Life
1735,2922,Power Corp Part. Pr,POW.PR.E,Financial Services,Insurance - Life
1736,2923,Power Corp Sr861stPr,POW.PR.F,Financial Services,Insurance - Life
1737,2924,Power Corp 5.6% Pr G,POW.PR.G,Financial Services,Insurance - Life
1738,2926,Power Financial Corp,PWF,Financial Services,Insurance - Life
1739,2927,Power Financial Pr A,PWF.PR.A,Financial Services,Insurance - Life
1740,2928,Power Financial Pr D,PWF.PR.E,Financial Services,Insurance - Life
1741,2929,Power Fin 5.25% Pr E,PWF.PR.F,Financial Services,Insurance - Life
1742,2930,Power Fin 5.90% Pr F,PWF.PR.G,Financial Services,Insurance - Life
1743,2931,Power Fin 5.75% Pr H,PWF.PR.H,Financial Services,Insurance - Life
1744,2932,Power Fin 6% Pr I,PWF.PR.I,Financial Services,Insurance - Life
1745,2933,Power Fin 4.95% Pr K,PWF.PR.K,Financial Services,Insurance - Life
1746,2934,Power Fin 5.10% Pr L,PWF.PR.L,Financial Services,Insurance - Life
1747,2935,Power Fin 5.80% Pr O,PWF.PR.O,Financial Services,Insurance - Life
1748,2936,Power Fin 4.40% Pr P,PWF.PR.P,Financial Services,Insurance - Life
1749,2937,Power Financial Pr Q,PWF.PR.Q,Financial Services,Insurance - Life
1750,2938,Power Fin 5.50% Pr R,PWF.PR.R,Financial Services,Insurance - Life
1751,2939,Power Fin 4.80% Pr S,PWF.PR.S,Financial Services,Insurance - Life
1752,2940,Power Fin 4.20% Pr T,PWF.PR.T,Financial Services,Insurance - Life
1753,2941,Power Fin 5.15% Pr V,PWF.PR.Z,Financial Services,Insurance - Life
1754,2943,Prairie Provident J,PPR,Energy,Oil & Gas - E&P
1755,2945,PrairieSky Royalty,PSK,Energy,Oil & Gas - E&P
1756,2947,Precious Mtl&Mine Un,MMP.UN,Financial Services,Asset Management
1757,2949,Precision Drill Corp,PD,Energy,Oil & Gas - Drilling
1758,2951,Premier Gold Mines J,PG,Basic Materials,Metals & Mining
1759,2953,Premium Brands Hldgs,PBH,Consumer Defensive,Consumer Packaged Goods
1760,2954,Premium Brand 4.65Db,PBH.DB.E,nan,nan
1761,2955,Premium Brand 4.6 Db,PBH.DB.F,nan,nan
1762,2956,Premium Brand 4.65Db,PBH.DB.G,nan,nan
1763,2958,Premium Income Cl A,PIC.A,nan,nan
1764,2959,Premium Income Pr,PIC.PR.A,Financial Services,Asset Management
1765,2961,Pretium Resources J,PVG,Basic Materials,Metals & Mining
1766,2963,Prime Dividend Cl A,PDV,Financial Services,Asset Management
1767,2964,Prime Dividend Pr,PDV.PR.A,Financial Services,Asset Management
1768,2966,PRO Real Est Tr Un,PRV.UN,Real Estate,REITs
1769,2968,Profound Medical,PRN,Healthcare,Medical Diagnostics & Research
1770,2970,Prometic Life J,PLI,Healthcare,Biotechnology
1771,2972,ProMIS Neurosci J,PMN,Healthcare,Biotechnology
1772,2974,Prophecy Dev Corp. J,PCY,Basic Materials,Metals & Mining
1773,2976,Pulse Seismic Inc.,PSD,Energy,Oil & Gas - Services
1774,2978,Pure Mlt-FamReitDbUS,RUF.DB.U,Real Estate,REITs
1775,2979,Pure Mlti-Fam ReitUS,RUF.U,Real Estate,REITs
1776,2980,Pure Mlti-Fam ReitUn,RUF.UN,Real Estate,REITs
1777,2982,Purpose Best Ideas,PBI,,
1778,2983,Purpose Best NnCurHg,PBI.B,,
1779,2985,Purpose Cdn Fin Incm,BNC,,
1780,2987,Purpose Conserv Incm,PRP,,
1781,2989,Purpose Core Div Fnd,PDF,,
1782,2991,Purpose DiversRl Ast,PRA,,
1783,2993,Purpose Duratn HgREF,PHR,,
1784,2995,Purpose EnhncDiv ETF,PDIV,,
1785,2997,Purpose EnchnPremYld,PAYF,,
1786,2999,Purpose Enhnc US Eq,PEU,,
1787,3000,Purpose EnhncUSNnCur,PEU.B,,
1788,3002,Purpose Fltg Rate Un,FLOT,,
1789,3003,Purpose FltgRtCAD Un,FLOT.B,,
1790,3004,Purpose FltgRtNCH US,FLOT.U,,
1791,3006,Purpose Gbl Bnd Fund,BND,,
1792,3008,Purpose GlbFinETF Un,PFG,Financial Services,Asset Management
1793,3010,Purpose GlblInnovatr,PINV,,
1794,3012,Purpose Gold Bul Un,KILO,,
1795,3013,Purpose Gld Nn-curHg,KILO.B,,
1796,3014,PurposeGldUS$nnCurHg,KILO.U,,
1797,3016,Purpose High IntSvgs,PSA,,
1798,3018,Purpose Intl Div Un,PID,,
1799,3020,Purpose Intl TacHgEq,PHW,,
1800,3022,Purpose MngdInvBond,IGB,nan,nan
1801,3024,Purpose Monthly Incm,PIN,,
1802,3026,Purpose Mult-AstIncm,PINC,,
1803,3028,Purpose Mult-StgyNeu,PMM,,
1804,3030,Purpose Prem Yld ETF,PYF,,
1805,3031,Purpose PremNnCurHeg,PYF.B,,
1806,3032,PurposePremNnCurHgUS,PYF.U,,
1807,3034,PurposeSlvrBulCurHeg,SBT,,
1808,3035,PurposeSlvBlC$NCurHG,SBT.B,Financial Services,Asset Management
1809,3036,PurposeSlvrBlUSNnCur,SBT.U,Financial Services,Asset Management
1810,3038,Purpose StgyYield Un,SYLD,,
1811,3040,Purpose Tact Hegd Eq,PHE,,
1812,3041,Purpose TacHg NN-Cur,PHE.B,,
1813,3043,Purpose Tot Ret Bond,PBD,,
1814,3045,Purpose US Cash USF,PSU.U,,
1815,3047,Purpose US DivETF Un,PUD,,
1816,3048,Purpose US Div NnCur,PUD.B,,
1817,3050,Quarterhill Inc.,QTRH,Technology,Communication Equipment
1818,3052,Quebecor Inc Cl A MV,QBR.A,Communication Services,Communication Services
1819,3053,Quebecor Inc Cl B SV,QBR.B,Communication Services,Communication Services
1820,3055,Questerre Corp. J,QEC,Energy,Oil & Gas - E&P
1821,3057,Ravensource Fund Un,RAV.UN,,
1822,3059,RBC 1-5Yr LadCdn Bnd,RLB,,
1823,3061,RBC 1-5Yr LddCrp Bnd,RBO,,
1824,3063,RBC 6-10Y CdnCorpBnd,RMBO,,
1825,3065,RBC BluBayGlbDvrCA-H,RBDI,,
1826,3067,RBC CdnBnk Yld Indx,RBNK,,
1827,3069,RBC Cdn Pref CA Un,RPF,,
1828,3071,RBC PH&N ST CA Bond,RPSB,,
1829,3073,RBC QuantCdnDiv Lead,RCD,,
1830,3075,RBC Quant CdnEqLeadr,RCE,,
1831,3077,RBC Qnt EAFE DivLead,RIDH,,
1832,3079,RBC QuantEAFE Div Un,RID,,
1833,3080,RBC QuantEAFE Div US,RID.U,,
1834,3082,RBC QntEAFE EQ CAHeg,RIEH,,
1835,3084,RBC Quant EAFE Eqty,RIE,,
1836,3085,RBC QuantEAFE EqtyUS,RIE.U,,
1837,3087,RBC Quant EmrgMktDiv,RXD,,
1838,3088,RBC Quant EmrgMkt US,RXD.U,,
1839,3090,RBC QntEmrgMktEqLdr,RXE,,
1840,3091,RBC QntEmrMktEqLdrUS,RXE.U,nan,nan
1841,3093,RBC Quant EUDivLdHeg,RPDH,,
1842,3095,RBC Quant EU DivLdCA,RPD,,
1843,3096,RBC Quant EU DivLdUS,RPD.U,,
1844,3098,RBC QUANT GlbInfraCA,RIG,,
1845,3099,RBC QUANT GlbInfraUS,RIG.U,nan,nan
1846,3101,RBC Quant GlbRlEstCA,RGRE,,
1847,3102,RBC Quant GlbRlEstUS,RGRE.U,nan,nan
1848,3104,RBC Quant US DivLead,RUDH,,
1849,3106,RBC QntUS DivLead Un,RUD,,
1850,3107,RBC QntUS DivLeadUSD,RUD.U,,
1851,3109,RBC QuantUSEqty(C-H),RUEH,,
1852,3111,RBC Quant USEqLdr Un,RUE,,
1853,3112,RBC Quant USEqLdr US,RUE.U,,
1854,3114,RBC ST US CorpBndCAD,RUSB,,
1855,3115,RBC ST US CorpBndUSF,RUSB.U,nan,nan
1856,3117,RBC Stratgc GlbDivLd,RLD,,
1857,3119,RBC Stratgc GlbEqLdr,RLE,,
1858,3121,RBC Target 19 CrpBnd,RQG,,
1859,3123,RBC Target 20 CrpBnd,RQH,,
1860,3125,RBC Target 21CorpBnd,RQI,,
1861,3127,RBC Target22 CorpBnd,RQJ,,
1862,3129,RBC Target23 CorpBnd,RQK,,
1863,3131,RBC Targt2024CorpBnd,RQL,,
1864,3133,RBC Targt2025CorpBnd,RQN,,
1865,3135,RBC USBanksYld CA-Hg,RUBH,,
1866,3137,RBC US Banks Yld CAD,RUBY,,
1867,3138,RBC US Banks Yld USF,RUBY.U,,
1868,3140,Real Matters Inc.,REAL,Technology,Application Software
1869,3142,Recipe Unlimited SV,RECP,Consumer Cyclical,Restaurants
1870,3144,Redline Commun Grp J,RDL,Technology,Communication Equipment
1871,3146,Reitman's Canada,RET,Consumer Cyclical,Retail - Apparel & Specialty
1872,3147,Reitman's Cda A NV,RET.A,Consumer Cyclical,Retail - Apparel & Specialty
1873,3149,Resolute Forest Prod,RFP,Basic Materials,Forest Products
1874,3151,Restaurant Brnd Intl,QSR,Consumer Cyclical,Restaurants
1875,3153,Restaurant BrndLP Un,QSP.UN,nan,nan
1876,3155,Resverlogix Corp. J,RVX,Healthcare,Biotechnology
1877,3156,Resverlogix J Wt,RVX.WT,nan,nan
1878,3157,Riverlogix J A Wt,RVX.WT.A,Healthcare,Biotechnology
1879,3159,Richards Pckng Un,RPI.UN,Consumer Cyclical,Packaging & Containers
1880,3161,Richelieu Hardware,RCH,Consumer Cyclical,Manufacturing - Apparel & Furniture
1881,3163,Ridgewood Cdn Bnd Un,RIB.UN,nan,nan
1882,3165,RioCan Rl Est Tr Un,REI.UN,Real Estate,REITs
1883,3167,Ritchie Bros Auction,RBA,Industrials,Business Services
1884,3169,Rocky Mtn Dealership,RME,Industrials,Industrial Distribution
1885,3171,Rogers Comm Cl A,RCI.A,Communication Services,Communication Services
1886,3172,Rogers Comm Cl B NV,RCI.B,Communication Services,Communication Services
1887,3174,Rogers Sugar Inc.,RSI,Consumer Defensive,Consumer Packaged Goods
1888,3175,Rogers Sugar 5% Db 6,RSI.DB.E,nan,nan
1889,3176,Rogers Sugar 4.75Db7,RSI.DB.F,nan,nan
1890,3178,Roots Corporation,ROOT,Consumer Cyclical,Retail - Apparel & Specialty
1891,3180,Roxgold Inc. J,ROXG,Basic Materials,Metals & Mining
1892,3182,Royal Bank of Canada,RY,Financial Services,Banks
1893,3183,Royal Bank Pr Ser AA,RY.PR.A,Financial Services,Banks
1894,3184,Royal Bank Pr Ser AC,RY.PR.C,Financial Services,Banks
1895,3185,Royal Bank Pr Ser AE,RY.PR.E,Financial Services,Banks
1896,3186,Royal Bank Pr Ser AF,RY.PR.F,Financial Services,Banks
1897,3187,Royal Bank Pr Ser AG,RY.PR.G,Financial Services,Banks
1898,3188,Royal Bank Pr Ser BB,RY.PR.H,Financial Services,Banks
1899,3189,Royal Bank Pr Ser BD,RY.PR.J,Financial Services,Banks
1900,3190,Royal Bank Pr Ser BF,RY.PR.M,Financial Services,Banks
1901,3191,Royal Bank Pr Ser BH,RY.PR.N,Financial Services,Banks
1902,3192,Royal Bank Pr Ser BI,RY.PR.O,Financial Services,Banks
1903,3193,Royal Bank Pr Ser BJ,RY.PR.P,Financial Services,Banks
1904,3194,Royal Bank Pr Ser BK,RY.PR.Q,Financial Services,Banks
1905,3195,Royal Bank Pr Ser BM,RY.PR.R,Financial Services,Banks
1906,3196,Royal Bank Pr Ser BO,RY.PR.S,Financial Services,Banks
1907,3197,Royal Bank Pr Ser W,RY.PR.W,Financial Services,Banks
1908,3198,Royal Bank Pr Ser AZ,RY.PR.Z,Financial Services,Banks
1909,3200,Ry Cdn Mint-Gold ETR,MNT,Basic Materials,Metals & Mining
1910,3201,Ry Cdn Mint-Gold USF,MNT.U,Basic Materials,Metals & Mining
1911,3203,Ry Cdn Mint-Sil ETR,MNS,Basic Materials,Metals & Mining
1912,3204,Ry Cdn Mint-Sil USF,MNS.U,Basic Materials,Metals & Mining
1913,3206,Royal Nickel Corp. J,RNX,Basic Materials,Metals & Mining
1914,3208,RTG Mining Inc Ord J,RTG,Basic Materials,Metals & Mining
1915,3210,Rubicon Minerals J,RMX,Basic Materials,Metals & Mining
1916,3212,Russel Metals Inc.,RUS,Industrials,Industrial Distribution
1917,3214,S Split Corp Cl A,SBN,Financial Services,Asset Management
1918,3215,S Split Corp. Pr,SBN.PR.A,Financial Services,Asset Management
1919,3217,Sabina Gld & Slvr J,SBB,Basic Materials,Metals & Mining
1920,3219,Sandstorm Gold Ltd.,SSL,Basic Materials,Metals & Mining
1921,3220,Sandstorm Gold Wt,SSL.WT,nan,nan
1922,3222,Saputo Inc.,SAP,Consumer Defensive,Consumer Packaged Goods
1923,3224,Savaria Corp. J,SIS,Industrials,Industrial Products
1924,3226,Scandium Int'l Mng J,SCY,Basic Materials,Metals & Mining
1925,3228,Scotia StrategcCA Eq,SCAD,,
1926,3230,Scotia StrtgcFxdIncm,SFIX,,
1927,3232,Scotia StrtgcIntl Eq,SINT,,
1928,3234,Scotia StrategcUS Eq,SUSA,,
1929,3236,Seabridge Gold Inc J,SEA,Basic Materials,Metals & Mining
1930,3238,Second Cup Ltd. The,SCU,Consumer Cyclical,Restaurants
1931,3240,Secure Energy Serv J,SES,Energy,Oil & Gas - Services
1932,3242,SEMAFO Inc. J,SMF,Basic Materials,Metals & Mining
1933,3244,Sr Secured FltgLn Un,FRL.UN,nan,nan
1934,3246,Sentry Prime Metal A,PME,,
1935,3248,Senvest Capital Inc,SEC,Financial Services,Asset Management
1936,3250,Serabi Gld plc Ord J,SBI,nan,nan
1937,3252,Seven Generations A,VII,Energy,Oil & Gas - E&P
1938,3254,Shaw Comm Cl B NV,SJR.B,Communication Services,Communication Services
1939,3255,Shaw Comm Cl 2 Pr A,SJR.PR.A,Communication Services,Communication Services
1940,3256,Shaw Comm Cl 2 Pr B,SJR.PR.B,Communication Services,Communication Services
1941,3258,ShawCor Ltd.,SCL,Energy,Oil & Gas - Services
1942,3260,Sherritt Int'l Corp,S,Basic Materials,Metals & Mining
1943,3261,Sherritt Int'l Wt,S.WT,nan,nan
1944,3263,Shopify Inc A SV,SHOP,Technology,Application Software
1945,3265,Sienna Senior Living,SIA,Healthcare,Health Care Providers
1946,3267,Sierra Metals Inc. J,SMT,Basic Materials,Metals & Mining
1947,3269,Sierra Wireless,SW,Technology,Communication Equipment
1948,3271,Silver Bear ResJ Ord,SBR,Basic Materials,Metals & Mining
1949,3273,Silver Bull Res J,SVB,Basic Materials,Metals & Mining
1950,3275,Silvercorp Metals J,SVM,Basic Materials,Metals & Mining
1951,3277,SIR Royalty Incm Un,SRV.UN,Consumer Cyclical,Restaurants
1952,3279,Skylon Growth Tr Un,SKG.UN,Financial Services,Asset Management
1953,3281,Slate Office REIT Db,SOT.DB,nan,nan
1954,3282,Slate Office REIT Un,SOT.UN,Real Estate,REITs
1955,3284,Slate Retail Cl U Un,SRT.U,Real Estate,REITs
