Index,Company,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
1932,Restaurant BrndLP Un,QSP.UN,,,,,,,
1933,Resverlogix Corp. J,RVX,,,,,,,
1934,Resverlogix J Wt,RVX.WT,,,,,,,
1935,Richards Pckng Un,RPI.UN,,,,,,,
1936,Richelieu Hardware,RCH,,,,,,,
1937,Ridgewood Cdn Bnd Un,RIB.UN,,,,,,,
1938,RioCan Rl Est Tr Un,REI.UN,,,,,,,
1939,Ritchie Bros Auction,RBA,,,,,,,
1940,Riverlogix J A Wt,RVX.WT.A,,,,,,,
1941,Rocky Mtn Dealership,RME,,,,,,,
1942,Rogers Comm Cl A,RCI.A,,,,,,,
1943,Rogers Comm Cl B NV,RCI.B,,,,,,,
1944,Rogers Sugar 4.75Db7,RSI.DB.F,,,,,,,
1945,Rogers Sugar 5% Db 6,RSI.DB.E,,,,,,,
1946,Rogers Sugar Inc.,RSI,,,,,,,
1947,Roots Corporation,ROOT,,,,,,,
1948,Roxgold Inc. J,ROXG,,,,,,,
1949,Royal Bank of Canada,RY,,,,,,,
1950,Royal Bank Pr Ser AA,RY.PR.A,,,,,,,
1951,Royal Bank Pr Ser AC,RY.PR.C,,,,,,,
1952,Royal Bank Pr Ser AE,RY.PR.E,,,,,,,
1953,Royal Bank Pr Ser AF,RY.PR.F,,,,,,,
1954,Royal Bank Pr Ser AG,RY.PR.G,,,,,,,
1955,Royal Bank Pr Ser AZ,RY.PR.Z,,,,,,,
1956,Royal Bank Pr Ser BB,RY.PR.H,,,,,,,
1957,Royal Bank Pr Ser BD,RY.PR.J,,,,,,,
1958,Royal Bank Pr Ser BF,RY.PR.M,,,,,,,
1959,Royal Bank Pr Ser BH,RY.PR.N,,,,,,,
1960,Royal Bank Pr Ser BI,RY.PR.O,,,,,,,
1961,Royal Bank Pr Ser BJ,RY.PR.P,,,,,,,
1962,Royal Bank Pr Ser BK,RY.PR.Q,,,,,,,
1963,Royal Bank Pr Ser BM,RY.PR.R,,,,,,,
1964,Royal Bank Pr Ser BO,RY.PR.S,,,,,,,
1965,Royal Bank Pr Ser W,RY.PR.W,,,,,,,
1966,Royal Nickel Corp. J,RNX,,,,,,,
1967,Royal Nickel J Wt,RNX.WT,,,,,,,
1968,RTG Mining Inc Ord J,RTG,,,,,,,
1969,Rubicon Minerals J,RMX,,,,,,,
1970,Russel Metals Inc.,RUS,,,,,,,
1971,Russell InvstFxdIncm,RIFI,,,,,,,
1972,Russl InvestRl Asset,RIRA,,,,,,,
1973,Russl InvGlbInfrasPl,RIIN,,,,,,,
1974,Russl InvGlbUnconsBd,RIGU,,,,,,,
1975,Ry Cdn Mint-Gold ETR,MNT,,,,,,,
1976,Ry Cdn Mint-Gold USF,MNT.U,,,,,,,
1977,Ry Cdn Mint-Sil ETR,MNS,,,,,,,
1978,Ry Cdn Mint-Sil USF,MNS.U,,,,,,,
1979,S Split Corp Cl A,SBN,,,,,,,
1980,S Split Corp. Pr,SBN.PR.A,,,,,,,
1981,Sabina Gld & Slvr J,SBB,,,,,,,
1982,Sagicor Fin Co,SFC,,,,,,,
1983,Sagicor Fin Co Wt,SFC.WT,,,,,,,
1984,Sandstorm Gold Ltd.,SSL,,,,,,,
1985,Sandstorm Gold Wt,SSL.WT,,,,,,,
1986,Saputo Inc.,SAP,,,,,,,
1987,Savaria Corp. J,SIS,,,,,,,
1988,Scandium Int'l Mng J,SCY,,,,,,,
1989,Scotia StrategcCA Eq,SCAD,,,,,,,
1990,Scotia StrategcUS Eq,SUSA,,,,,,,
1991,Scotia StrtgcFxdIncm,SFIX,,,,,,,
1992,Scotia StrtgcIntl Eq,SINT,,,,,,,
1993,Seabridge Gold Inc J,SEA,,,,,,,
1994,Second Cup Ltd. The,SCU,,,,,,,
1995,Secure Energy Serv J,SES,,,,,,,
1996,SEMAFO Inc. J,SMF,,,,,,,
1997,Sentry Prime Metal A,PME,,,,,,,
1998,Senvest Capital Inc,SEC,,,,,,,
1999,Serabi Gld plc Ord J,SBI,,,,,,,
2000,Seven Generations A,VII,,,,,,,
2001,Shaw Comm Cl 2 Pr A,SJR.PR.A,,,,,,,
2002,Shaw Comm Cl 2 Pr B,SJR.PR.B,,,,,,,
2003,Shaw Comm Cl B NV,SJR.B,,,,,,,
2004,ShawCor Ltd.,SCL,,,,,,,
2005,Sherritt Int'l Corp,S,,,,,,,
2006,Sherritt Int'l Wt,S.WT,,,,,,,
2007,Shopify Inc A SV,SHOP,,,,,,,
2008,Sienna Senior Living,SIA,,,,,,,
2009,Sierra Metals Inc. J,SMT,,,,,,,
2010,Sierra Wireless,SW,,,,,,,
2011,Silver Bear ResJ Ord,SBR,,,,,,,
2012,Silver Bull Res J,SVB,,,,,,,
2013,Silver Elephant J,ELEF,,,,,,,
2014,Silvercorp Metals J,SVM,,,,,,,
2015,SilverCrest Metals J,SIL,,,,,,,
2016,SIR Royalty Incm Un,SRV.UN,,,,,,,
2017,Slate Office REIT Db,SOT.DB,,,,,,,
2018,Slate Office REIT Un,SOT.UN,,,,,,,
2019,Slate Retail CAD Un,SRT.UN,,,,,,,
2020,Slate Retail Cl U Un,SRT.U,,,,,,,
2021,Sleep Cntry Cda Hldg,ZZZ,,,,,,,
2022,SmartCtr REIT VV Un,SRU.UN,,,,,,,
2023,SNC - Lavalin Group,SNC,,,,,,,
2024,SolGold plc J Ord,SOLG,,,,,,,
2025,Solitario Zinc J,SLR,,,,,,,
2026,SOPerior Fertilizr J,SOP,,,,,,,
2027,Source Energy Serv J,SHLE,,,,,,,
2028,SouthGobi Res Ltd J,SGQ,,,,,,,
2029,Spark Power Group J,SPG,,,,,,,
2030,Spark Power Grp J Wt,SPG.WT,,,,,,,
2031,Spectral Medical Inc,EDT,,,,,,,
2032,Sphere FTSEmrgMktSus,SHZ,,,,,,,
2033,Spin Master Corp SV,TOY,,,,,,,
2034,Sprott Inc.,SII,,,,,,,
2035,Sprott Phy Gld Un US,PHYS.U,,,,,,,
2036,Sprott Phy Sil Cdn,PSLV,,,,,,,
2037,Sprott Phy Silver US,PSLV.U,,,,,,,
2038,Sprott PhyGld&Sil Tr,CEF,,,,,,,
2039,Sprott PhyGld&Sil US,CEF.U,,,,,,,
2040,Sprott PhyGold CA Un,PHYS,,,,,,,
2041,Sprott PhyPlat CA Un,SPPP,,,,,,,
2042,Sprott PhyPlat US Un,SPPP.U,,,,,,,
2043,Sprott Res Holdgs,SRHI,,,,,,,
2044,Sprott Res Holdgs Wt,SRHI.WT,,,,,,,
2045,Sr Secured FltgLn Un,FRL.UN,,,,,,,
2046,SSR Mining Inc.,SSRM,,,,,,,
2047,St. Augustine Gld J,SAU,,,,,,,
2048,StageZero Life Sci J,SZLS,,,,,,,
2049,Stantec Inc.,STN,,,,,,,
2050,Star Diamond Corp J,DIAM,,,,,,,
2051,Starcore Intl Mine J,SAM,,,,,,,
2052,Stelco Holdings J,STLC,,,,,,,
2053,Stella-Jones Inc.,SJ,,,,,,,
2054,STEP Energy Serv J,STEP,,,,,,,
2055,Steppe Gold Ltd. J,STGO,,,,,,,
2056,Stingray Group SV,RAY.A,,,,,,,
2057,Stingray Vary SV,RAY.B,,,,,,,
2058,Storm Res Ltd. J,SRX,,,,,,,
2059,Stuart Olson Inc.,SOX,,,,,,,
2060,Sulliden Mng Cap J,SMC,,,,,,,
2061,Summit Ind REIT Un J,SMU.UN,,,,,,,
2062,Sun Life Fin 10R Pr,SLF.PR.H,,,,,,,
2063,Sun Life Fin 11QR Pr,SLF.PR.K,,,,,,,
2064,Sun Life Fin 12R Pr,SLF.PR.I,,,,,,,
2065,Sun Life Fin 9QR Pr,SLF.PR.J,,,,,,,
2066,Sun Life Fin Inc.,SLF,,,,,,,
2067,Sun Life Fin Pr A,SLF.PR.A,,,,,,,
2068,Sun Life Fin Ser2 Pr,SLF.PR.B,,,,,,,
2069,Sun Life Fin Ser3 Pr,SLF.PR.C,,,,,,,
2070,Sun Life Fin Ser4 Pr,SLF.PR.D,,,,,,,
2071,Sun Life Fin Ser5 Pr,SLF.PR.E,,,,,,,
2072,Sun Life Fin Sr8R Pr,SLF.PR.G,,,,,,,
2073,Suncor Energy Inc.,SU,,,,,,,
2074,"SunOpta, Inc.",SOY,,,,,,,
2075,Sunwah Int'l Ltd.,SWH,,,,,,,
2076,Superior Plus Corp.,SPB,,,,,,,
2077,Supreme Cannabis J,FIRE,,,,,,,
2078,Supreme CannabisJ Db,FIRE.DB,,,,,,,
2079,Supremex Inc.,SXP,,,,,,,
2080,Surge Energy Deb,SGY.DB,,,,,,,
2081,Surge Energy Inc. J,SGY,,,,,,,
2082,Surge Engy 6.75 Db 2,SGY.DB.A,,,,,,,
2083,Sustainabl InfrasDiv,INF.UN,,,,,,,
2084,Swiss Water Coffee,SWP,,,,,,,
2085,Symphony FltgLoan Un,SSF.UN,,,,,,,
2086,Synex Internt'l J,SXI,,,,,,,
2087,T.D. Bank,TD,,,,,,,
2088,T.D. Bank Ser 1 Pr,TD.PF.A,,,,,,,
2089,T.D. Bank Ser 11 Pr,TD.PF.F,,,,,,,
2090,T.D. Bank Ser 12 Pr,TD.PF.G,,,,,,,
2091,T.D. Bank Ser 14 Pr,TD.PF.H,,,,,,,
2092,T.D. Bank Ser 16 Pr,TD.PF.I,,,,,,,
2093,T.D. Bank Ser 18 Pr,TD.PF.J,,,,,,,
2094,T.D. Bank Ser 20 Pr,TD.PF.K,,,,,,,
2095,T.D. Bank Ser 22 Pr,TD.PF.L,,,,,,,
2096,T.D. Bank Ser 24 Pr,TD.PF.M,,,,,,,
2097,T.D. Bank Ser 3 Pr,TD.PF.B,,,,,,,
2098,T.D. Bank Ser 5 Pr,TD.PF.C,,,,,,,
2099,T.D. Bank Ser 7 Pr,TD.PF.D,,,,,,,
2100,T.D. Bank Ser 9 Pr,TD.PF.E,,,,,,,
2101,TAG Oil Ltd. J,TAO,,,,,,,
2102,Taiga Building Prod,TBL,,,,,,,
2103,Talon Metals Corp. J,TLO,,,,,,,
2104,Tamarack Vall Engy J,TVE,,,,,,,
2105,Tanzanian Gold J,TNX,,,,,,,
2106,Taseko Mines Ltd.,TKO,,,,,,,
2107,TC Energy Corp,TRP,,,,,,,
2108,TC Energy Corp Pr 1,TRP.PR.A,,,,,,,
2109,TC Energy Corp Pr 11,TRP.PR.G,,,,,,,
2110,TC Energy Corp Pr 13,TRP.PR.J,,,,,,,
2111,TC ENERGY Corp Pr 15,TRP.PR.K,,,,,,,
2112,TC Energy Corp Pr 2,TRP.PR.F,,,,,,,
2113,TC Energy Corp Pr 3,TRP.PR.B,,,,,,,
2114,TC Energy Corp Pr 4,TRP.PR.H,,,,,,,
2115,TC Energy Corp Pr 5,TRP.PR.C,,,,,,,
2116,TC Energy Corp Pr 6,TRP.PR.I,,,,,,,
2117,TC Energy Corp Pr 7,TRP.PR.D,,,,,,,
2118,TC Energy Corp Pr 9,TRP.PR.E,,,,,,,
2119,TD Active Pref ShrUn,TPRF,,,,,,,
2120,TD Actv Glb RlEst Eq,TGRE,,,,,,,
2121,TD Actv Glbl Incm Un,TGFI,,,,,,,
2122,TD ActvGlbEnhncDivCA,TGED,,,,,,,
2123,TD ActvUS HiYldBndUn,TUHY,,,,,,,
2124,TD Cdn Aggregate Bnd,TDB,,,,,,,
2125,TD Cdn Equity Idx Un,TTP,,,,,,,
2126,TD Cdn LT FedBond Un,TCLB,,,,,,,
2127,TD Glbl TechLeadrs,TEC,,,,,,,
2128,TD Income Builder Un,TPAY,,,,,,,
2129,TD Int'l Eqty CA Heg,THE,,,,,,,
2130,TD Int'l Eqty Idx Un,TPE,,,,,,,
2131,TD Q Cdn Div ETF Un,TQCD,,,,,,,
2132,TD Q Glbl Div ETF Un,TQGD,,,,,,,
2133,TD Q Glbl Multifact,TQGM,,,,,,,
2134,TD Q IntlLowVolatile,TILV,,,,,,,
2135,TD Q US SmlMidCap Eq,TQSM,,,,,,,
2136,TD SlctST CorpBndLad,TCSB,,,,,,,
2137,TD SlctUS CorpBndlad,TUSB,,,,,,,
2138,TD SlctUS CorpBndUSF,TUSB.U,,,,,,,
2139,TD U.S. LT TreasBond,TULB,,,,,,,
2140,TD US Eq CAD Heg Un,THU,,,,,,,
2141,TD US Equity Indx Un,TPU,,,,,,,
2142,TDb Split Cl A,XTD,,,,,,,
2143,TDb Split Prior Eqty,XTD.PR.A,,,,,,,
2144,Teck Res Cl A MV,TECK.A,,,,,,,
2145,Teck Res Cl B SV,TECK.B,,,,,,,
2146,Tecsys Inc. J,TCS,,,,,,,
2147,TELUS Corporation,T,,,,,,,
2148,TeraGo Inc.,TGO,,,,,,,
2149,Teranga Gold Corp. J,TGZ,,,,,,,
2150,TerraVest Industries,TVK,,,,,,,
2151,Tervita Corp J Wt,TEV.WT,,,,,,,
2152,Tervita CorporationJ,TEV,,,,,,,
2153,TFI International,TFII,,,,,,,
2154,Theratechnlgy Nte US,TH.DB.U,,,,,,,
2155,Theratechnologies,TH,,,,,,,
2156,Thomson Reuter Pr II,TRI.PR.B,,,,,,,
2157,Thomson Reuters Corp,TRI,,,,,,,
2158,Tidewater MdStrmInfr,TWM,,,,,,,
2159,Tidewater Midstrm Db,TWM.DB,,,,,,,
2160,Timbercreek Fin Corp,TF,,,,,,,
2161,Timbercrk Fin 5.3 Db,TF.DB.C,,,,,,,
2162,Timbercrk Fin 5.4 Db,TF.DB.A,,,,,,,
2163,Timbercrk Fin 5.45Db,TF.DB.B,,,,,,,
2164,Titan Medical F Wt J,TMD.WT.F,,,,,,,
2165,Titan Medical G Wt J,TMD.WT.G,,,,,,,
2166,Titan Medical H Wt J,TMD.WT.H,,,,,,,
2167,Titan Medical I Wt J,TMD.WT.I,,,,,,,
2168,Titan Medical Inc. J,TMD,,,,,,,
2169,Titan Mining Corp J,TI,,,,,,,
2170,TMAC Resources Inc J,TMR,,,,,,,
2171,TMX Group Limited,X,,,,,,,
2172,Top 10 Cdn Fin Tr Un,TCT.UN,,,,,,,
2173,Top 10 Split Tr Pr,TXT.PR.A,,,,,,,
2174,Top 10 Split Tr Un,TXT.UN,,,,,,,
2175,Top 20 U.S. Div A Un,TUT.UN,,,,,,,
2176,TORC Oil & Gas Ltd.,TOG,,,,,,,
2177,Torex Gold Res J,TXG,,,,,,,
2178,Toromont Industries,TIH,,,,,,,
2179,Torstar Cl B NV,TS.B,,,,,,,
2180,Toscana Energy J,TEI,,,,,,,
2181,Total Engy Serv Inc.,TOT,,,,,,,
2182,Touchstone Expl Inc.,TXP,,,,,,,
2183,Tourmaline Oil Corp.,TOU,,,,,,,
2184,TransAlta Corp.,TA,,,,,,,
2185,TransAlta Renewable,RNW,,,,,,,
2186,TransAlta Ser A Pr,TA.PR.D,,,,,,,
2187,TransAlta Ser B Pr,TA.PR.E,,,,,,,
2188,TransAlta Ser C Pr,TA.PR.F,,,,,,,
2189,TransAlta Ser E Pr,TA.PR.H,,,,,,,
2190,TransAlta Ser G Pr,TA.PR.J,,,,,,,
2191,Transat A.T. V & VV,TRZ,,,,,,,
2192,TransAtlantic Pete J,TNP,,,,,,,
2193,Transcontinentl A SV,TCL.A,,,,,,,
2194,Transcontinentl B MV,TCL.B,,,,,,,
2195,TransGlobe Energy J,TGL,,,,,,,
2196,Treasury Metals J,TML,,,,,,,
2197,Tree Island Steel,TSL,,,,,,,
2198,Trevali Mining J,TV,,,,,,,
2199,Trez CapSnrMtg Inv A,TZS,,,,,,,
2200,Trican Well Service,TCW,,,,,,,
2201,Tricon Cap 5.75Db US,TCN.DB.U,,,,,,,
2202,Tricon Capital Group,TCN,,,,,,,
2203,Trillium Therpeutc J,TRIL,,,,,,,
2204,Trilogy Intl PartnrJ,TRL,,,,,,,
2205,Trilogy Int'l Wt J,TRL.WT,,,,,,,
2206,Trilogy Metals Inc J,TMQ,,,,,,,
2207,Trisura Group J,TSU,,,,,,,
2208,Troilus Gold Corp J,TLG,,,,,,,
2209,True NthCommrcl J Un,TNT.UN,,,,,,,
2210,Tucows Inc.,TC,,,,,,,
2211,Turquoise Hill Res,TRQ,,,,,,,
2212,TVA Group Inc. B NV,TVA.B,,,,,,,
2213,TWC Enterprises Ltd.,TWC,,,,,,,
2214,UEX Corporation J,UEX,,,,,,,
2215,Uni-Select Inc.,UNS,,,,,,,
2216,Unisync Corp.,UNI,,,,,,,
2217,United Corp 1st Pr,UNC.PR.A,,,,,,,
2218,United Corp Pr 59,UNC.PR.B,,,,,,,
2219,United Corp Pr 63,UNC.PR.C,,,,,,,
2220,United Corporations,UNC,,,,,,,
2221,Uranium Participate,U,,,,,,,
2222,Urbana Corp. Cl A NV,URB.A,,,,,,,
2223,Urbana Corporation,URB,,,,,,,
2224,Ur-Energy Inc. J,URE,,,,,,,
2225,UrtheCast Corp. J,UR,,,,,,,
2226,US Financial 15 Cl A,FTU,,,,,,,
2227,US Financial15 Pr 12,FTU.PR.B,,,,,,,
2228,US Financl Incm A Un,USF.UN,,,,,,,
2229,Valens GroWorks Corp,VLNS,,,,,,,
2230,Valens GroWorks Wt,VLNS.WT,,,,,,,
2231,Valeura Energy Inc J,VLE,,,,,,,
2232,Vangrd CdnLT GvtBond,VLB,,,,,,,
2233,Vangrd CdnST GvtBond,VSG,,,,,,,
2234,Vangrd Dev US CA-heg,VEF,,,,,,,
2235,Vangrd FTSE Dev exUS,VDU,,,,,,,
2236,Vanguard AllEqPortfl,VEQT,,,,,,,
2237,Vanguard BalETF Port,VBAL,,,,,,,
2238,Vanguard CdaAllCapUn,VCN,,,,,,,
2239,Vanguard Cdn Agr Bnd,VAB,,,,,,,
2240,Vanguard Cdn CorpBnd,VCB,,,,,,,
2241,Vanguard Cdn S-T Bnd,VSB,,,,,,,
2242,Vanguard CdnGvt Bond,VGV,,,,,,,
2243,Vanguard ConservPort,VCNS,,,,,,,
2244,Vanguard Consrv Incm,VCIP,,,,,,,
2245,Vanguard Dev AsiaPac,VA,,,,,,,
2246,Vanguard exNA CA-Heg,VI,,,,,,,
2247,Vanguard exNA Idx Un,VIU,,,,,,,
2248,Vanguard FTSE CdaIdx,VCE,,,,,,,
2249,Vanguard FTSE Dev EU,VE,,,,,,,
2250,Vanguard FTSE DevEU,VEH,,,,,,,
2251,Vanguard FTSE DivYld,VDY,,,,,,,
2252,Vanguard FTSECdnREIT,VRE,,,,,,,
2253,Vanguard FTSEDevAsia,VAH,,,,,,,
2254,Vanguard FTSEEmrgMkt,VEE,,,,,,,
2255,Vanguard FTSEGlobeCA,VXC,,,,,,,
2256,Vanguard GlbAggreBnd,VGAB,,,,,,,
2257,Vanguard GlbLiqFactr,VLQ,,,,,,,
2258,Vanguard GlbMinVoltl,VVO,,,,,,,
2259,Vanguard GlbMomntFac,VMO,,,,,,,
2260,Vanguard GlbValFactr,VVL,,,,,,,
2261,Vanguard GlbxUS Aggr,VBG,,,,,,,
2262,Vanguard GroETF Port,VGRO,,,,,,,
2263,Vanguard S&P500 C-Hg,VSP,,,,,,,
2264,Vanguard S&P500 Indx,VFV,,,,,,,
2265,Vanguard S-T CrpBond,VSC,,,,,,,
2266,Vanguard US DivAppr,VGG,,,,,,,
2267,Vanguard US MktIdxUn,VUN,,,,,,,
2268,Vanguard US TotMktUn,VUS,,,,,,,
2269,Vanguard USAggre Bnd,VBU,,,,,,,
2270,Vanguard USDivCad-hg,VGH,,,,,,,
2271,VanguardFTSE NADivYl,VIDY,,,,,,,
2272,Vecima Networks Inc.,VCM,,,,,,,
2273,Velan Inc. SV,VLN,,,,,,,
2274,Verde Agritech Plc J,NPK,,,,,,,
2275,Vermilion Energy Inc,VET,,,,,,,
2276,VersaBank J,VB,,,,,,,
2277,VersaBank Pr 1 J,VB.PR.A,,,,,,,
2278,VersaBank Pr 3 J,VB.PR.B,,,,,,,
2279,Victoria Gld Corp J,VGCX,,,,,,,
2280,Viemed Healthcare,VMD,,,,,,,
2281,Village Farms Int'l,VFF,,,,,,,
2282,Vista Gold Corp,VGZ,,,,,,,
2283,VIVO Cannabis Inc. J,VIVO,,,,,,,
2284,Wajax Corp. Deb,WJX.DB,,,,,,,
2285,Wajax Corporation,WJX,,,,,,,
2286,Wall Financial Corp,WFC,,,,,,,
2287,Wallbridge Mng Co J,WM,,,,,,,
2288,Waste Connections,WCN,,,,,,,
2289,Waterloo Brewing Ltd,WBR,,,,,,,
2290,WELL Health Tech J,WELL,,,,,,,
2291,Wesdome Gold Mines,WDO,,,,,,,
2292,West Fraser Timber,WFT,,,,,,,
2293,Westcoast Engy Pr 10,W.PR.K,,,,,,,
2294,Westcoast Engy Pr 12,W.PR.M,,,,,,,
2295,Western Energy Serv,WRG,,,,,,,
2296,Western Forest Prod,WEF,,,,,,,
2297,Western Resources J,WRX,,,,,,,
2298,Weston George,WN,,,,,,,
2299,Weston George 1 Pr,WN.PR.A,,,,,,,
2300,Weston George III Pr,WN.PR.C,,,,,,,
2301,Weston George IV Pr,WN.PR.D,,,,,,,
2302,Weston George V Pr,WN.PR.E,,,,,,,
2303,Westport Fuel Sys,WPRT,,,,,,,
2304,Westshore Terminals,WTE,,,,,,,
2305,Wheaton Precious Mtl,WPM,,,,,,,
2306,Whitecap Resources J,WCP,,,,,,,
2307,WildBrain 5.875% Deb,WILD.DB,,,,,,,
2308,WildBrain Ltd Com&VV,WILD,,,,,,,
2309,Willow BioSci Inc. J,WLLW,,,,,,,
2310,Wilmington Cap A NV,WCM.A,,,,,,,
2311,Wilmington Cap B,WCM.B,,,,,,,
2312,Winpak Limited,WPK,,,,,,,
2313,World Fin Split Cl A,WFS,,,,,,,
2314,World Fin Split Pr,WFS.PR.A,,,,,,,
2315,WPT Industrial REIT,WIR.UN,,,,,,,
2316,WPT Industrl REIT US,WIR.U,,,,,,,
2317,WSP Global Inc.,WSP,,,,,,,
2318,Wstrn Copper & Gld J,WRN,,,,,,,
2319,Xanadu Mines J Ord,XAM,,,,,,,
2320,Xtra-Gold Resource J,XTG,,,,,,,
2321,Yamana Gold Inc.,YRI,,,,,,,
2322,Yangarra Res Ltd.,YGR,,,,,,,
2323,Yellow Pages Dgtl Db,YPG.DB,,,,,,,
2324,Yellow Pages Limited,Y,,,,,,,
2325,Yellow Pages Ltd. Wt,Y.WT,,,,,,,
2326,Yorbeau Resources J,YRB,,,,,,,
2327,Zargon Oil & Gas Ltd,ZAR,,,,,,,
2328,Zenabis Global Inc J,ZENA,,,,,,,
2329,Zenabis Global J Wt,ZENA.WT,,,,,,,
