Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
1535,The Westaim Corporation Preferred A,WED.PR.A,,,,,,,
1536,The Western Investment Company of Canada Limted,WI,,,,,,,
1537,The Wonderfilm Media Corporation,WNDR,,,,,,,
1538,Themac Resources Group Limited,MAC,,,,,,,
1539,Theralase Technologies Inc.,TLT,,,,,,,
1540,Therma Bright Inc.,THRM,,,,,,,
1541,Thermal Energy International Inc.,TMG,,,,,,,
1542,"theScore, Inc.",SCR,,,,,,,
1543,Thor Explorations Ltd,THX,,,,,,,
1544,"Thunder Mountain Gold, Inc.",THM,,,,,,,
1545,Thunderbird Entertainment Group Inc.,TBRD,,,,,,,
1546,Thunderstruck Resources Ltd.,AWE,,,,,,,
1547,Tiger International Resources Inc.,TGR,,,,,,,
1548,Till Capital Ltd.,TIL,,,,,,,
1549,Timberline Resources Corporation,TBR,,,,,,,
1550,Timeless Capital Corp.,TLC.P,,,,,,,
1551,Timia Capital Corp.,TCA,,,,,,,
1552,Tinka Resources Limited,TK,,,,,,,
1553,Tinkerine Studios Ltd.,TTD,,,,,,,
1554,Tintina Mines Ltd,TTS,,,,,,,
1555,Tisdale Resources Corp.,TRC,,,,,,,
1556,Titan Logix Corp,TLA,,,,,,,
1557,Titanium Corporation Inc.,TIC,,,,,,,
1558,Titanium Transportation Group Inc.,TTR,,,,,,,
1559,TitanStar Properties Inc.,TSP,,,,,,,
1560,TitanStar Properties Inc. db30sep2020,TSP.DB.A,,,,,,,
1561,TNR Gold Corp.,TNR,,,,,,,
1562,Toachi Mining Inc.,TIM,,,,,,,
1563,TomaGold Corporation,LOT,,,,,,,
1564,Tornado Global Hydrovacs Ltd.,TGH,,,,,,,
1565,Torq Resources Inc.,TORQ,,,,,,,
1566,Torrent Capital Ltd.,TORR,,,,,,,
1567,Total Telcom Inc.,TTZ,,,,,,,
1568,Totally Hip Technologies Inc.,THP,,,,,,,
1569,Tower Resources Ltd.,TWR,,,,,,,
1570,Trackx Holdings Inc.,TKX,,,,,,,
1571,Trakopolis Iot Corp.,TRAK,,,,,,,
1572,Transatlantic Mining Corp.,TCO,,,,,,,
1573,Transcontinental Gold Corp.,TCG.P,,,,,,,
1574,Transition Metals Corp.,XTM,,,,,,,
1575,Traverse Energy Ltd,TVL,,,,,,,
1576,Trenchant Capital Corp.,TCC,,,,,,,
1577,Trenchant Capital Corp. DB32MAR2022,TCC.DB,,,,,,,
1578,Trenchant Capital Corp. db31jan2023,TCC.DB.A,,,,,,,
1579,Tres-Or Resources Ltd.,TRS,,,,,,,
1580,Tri Origin Exploration Ltd.,TOE,,,,,,,
1581,Trifecta Gold Ltd.,TG,,,,,,,
1582,Trigon Metals Inc.,TM,,,,,,,
1583,TriStar Gold Inc.,TSG,,,,,,,
1584,Triumph Gold Corp.,TIG,,,,,,,
1585,Troubadour Resources Inc.,TR,,,,,,,
1586,True North Gems Inc.,TGX,,,,,,,
1587,Trueclaim Exploration Inc.,TRM,,,,,,,
1588,Trustbix Inc.,TBIX,,,,,,,
1589,Tsodilo Resources Limited,TSD,,,,,,,
1590,Tudor Gold Corp,TUD,,,,,,,
1591,Tvi Pacific Inc.,TVI,,,,,,,
1592,Twyford Ventures Inc,TWY,,,,,,,
1593,Typhoon Exploration Inc,TYP,,,,,,,
1594,Ucore Rare Metals Inc,UCU,,,,,,,
1595,UGE International Ltd.,UGE,,,,,,,
1596,Ultra Lithium Inc.,ULI,,,,,,,
1597,Unigold Inc.,UGD,,,,,,,
1598,Unilock Capital Corp.,UUU.P,,,,,,,
1599,Uniserve Communications Corporation,USS,,,,,,,
1600,United Hunter Oil & Gas Corp.,UHO,,,,,,,
1601,Unity Metals Corp.,UTY,,,,,,,
1602,Universal Copper Ltd.,UNV,,,,,,,
1603,Universal mCloud Corp.,MCLD,,,,,,,
1604,Uravan Minerals Inc.,UVN,,,,,,,
1605,Urbanfund Corp.,UFC,,,,,,,
1606,Urbangold Minerals Inc.,UGM,,,,,,,
1607,Urbanimmersive Inc.,UI,,,,,,,
1608,USHA Resources Ltd.,USHA.P,,,,,,,
1609,Val-d?Or Mining Corporation,VZZ,,,,,,,
1610,Valdor Technology International Inc.,VTI,,,,,,,
1611,Valdy Investments Ltd.,VLDY.P,,,,,,,
1612,Valore Metals Corp.,VO,,,,,,,
1613,Valterra Resource Corporation,VQA,,,,,,,
1614,Value Capital Trust,VLU.P,,,,,,,
1615,Vanadian Energy Corp.,VEC,,,,,,,
1616,Vanadium One Iron Corp.,VONE,,,,,,,
1617,Vanadiumcorp Resources Inc.,VRB,,,,,,,
1618,Vangold mining Corp.,VAN,,,,,,,
1619,Vanity Capital Inc,VYC,,,,,,,
1620,Vanstar Mining Resources Inc,VSR,,,,,,,
1621,Vantex Resources Ltd.,VAX,,,,,,,
1622,Vatic Ventures Corp,VCV,,,,,,,
1623,Vaxil Bio Ltd.,VXL,,,,,,,
1624,Vela Minerals Ltd.,VLA,,,,,,,
1625,Velocity Minerals Ltd.,VLC,,,,,,,
1626,Vendetta Mining Corp,VTT,,,,,,,
1627,Venerable Ventures Ltd.,VLV,,,,,,,
1628,VentriPoint Diagnostics Ltd.,VPT,,,,,,,
1629,Venzee Technologies Inc.,VENZ,,,,,,,
1630,VersaPay Corporation,VPY,,,,,,,
1631,Vertex Resource Group Ltd.,VTX,,,,,,,
1632,Vertical Exploration Inc.,VERT,,,,,,,
1633,Victoria Gold Corp,VIT,,,,,,,
1634,Victory Capital Corp.,VIC.P,,,,,,,
1635,Victory Metals Inc.,VMX,,,,,,,
1636,Vigil Health Solutions Inc,VGL,,,,,,,
1637,VIQ Solutions Inc.,VQS,,,,,,,
1638,Virginia Energy Resources Inc.,VUI,,,,,,,
1639,Viscount Mining Corp.,VML,,,,,,,
1640,Visible Gold Mines Inc.,VGD,,,,,,,
1641,Vision Lithium Inc.,VLI,,,,,,,
1642,Visionstate Corp.,VIS,,,,,,,
1643,Vital Energy Inc.,VUX,,,,,,,
1644,Vitalhub Corp.,VHI,,,,,,,
1645,Vitality Products Inc.,VPI,,,,,,,
1646,Vitreous Glass Inc,VCI,,,,,,,
1647,Viva Gold Corp.,VAU,,,,,,,
1648,Vivere Communities Inc.,VCOM,,,,,,,
1649,Vivo Cannabis Inc.,VIVO,,,,,,,
1650,Vizsla Resources Corp.,VZLA,,,,,,,
1651,Volcanic Gold Mines Inc.,VG,,,,,,,
1652,Voleo Trading Systems Inc.,TRAD,,,,,,,
1653,Volt Energy Corp.,VOLT,,,,,,,
1654,Voltaic Minerals Corp.,VLT,,,,,,,
1655,Von Capital Corp.,VON.P,,,,,,,
1656,Voti Detection Inc.,VOTI,,,,,,,
1657,Voyager Digital (Canada) Ltd.,VYGR,,,,,,,
1658,Voyageur Minerals Ltd.,VM,,,,,,,
1659,VR Resources Ltd.,VRR,,,,,,,
1660,Vulcan Minerals Inc,VUL,,,,,,,
1661,VVC Exploration Corporation,VVC,,,,,,,
1662,Walker River Resources Corp.,WRR,,,,,,,
1663,Warrior Gold Inc.,WAR,,,,,,,
1664,Waseco Resources Inc,WRI,,,,,,,
1665,Water Ways Technologies Inc.,WWT,,,,,,,
1666,Wavefront Technology Solutions Inc,WEE,,,,,,,
1667,Waverley Pharma Inc.,WAVE,,,,,,,
1668,Wealth Minerals Ltd,WML,,,,,,,
1669,WeedMD Inc.,WMD,,,,,,,
1670,Well Health Technologies Corp.,WELL,,,,,,,
1671,Wescan Energy Corp.,WCE,,,,,,,
1672,Wescan Goldfields Inc.,WGF,,,,,,,
1673,West High Yield (W.H.Y.) Resources Ltd,WHY,,,,,,,
1674,West Kirkland Mining Inc,WKM,,,,,,,
1675,WestBond Enterprises Corporation,WBE,,,,,,,
1676,Westcore Energy Ltd.,WTR,,,,,,,
1677,Western Atlas Resources Inc,WA,,,,,,,
1678,Western Magnesium Corporation,WMG,,,,,,,
1679,Western Pacific Resources Corp.,WRP,,,,,,,
1680,Western Pacific Trust Company,WP,,,,,,,
1681,Western Troy Cap Res Inc.,WRY,,,,,,,
1682,Westhaven Ventures Inc,WHN,,,,,,,
1683,WestKam Gold Corp.,WKG,,,,,,,
1684,Westleaf Inc.,WL,,,,,,,
1685,Westleaf Inc. db10may2022,WL.DB,,,,,,,
1686,Westleaf Inc. wt 15may2022,WL.WT,,,,,,,
1687,Westminster Resources Ltd.,WMR,,,,,,,
1688,White Gold Corp.,WGO,,,,,,,
1689,White Metal Resources Corp.,WHM,,,,,,,
1690,Wi2Wi Corporation,YTY,,,,,,,
1691,Wildsky Resources Inc.,WSK,,,,,,,
1692,Wilton Resources Inc,WIL,,,,,,,
1693,Winston Capital Group Inc.,WNST.P,,,,,,,
1694,Wolf Acquisition Corp.,WOLF.P,,,,,,,
1695,Wolfden Resources Corporation,WLF,,,,,,,
1696,Wolverine Energy and Infrastructure Inc.,WEII,,,,,,,
1697,Woodbridge Ventures Inc.,WOOD.P,,,,,,,
1698,Wow Unlimited Media Inc.,WOW,,,,,,,
1699,X-Terra Resources Inc,XTT,,,,,,,
1700,Xander Resources Inc.,XND,,,,,,,
1701,Xebec Adsorption Inc.,XBC,,,,,,,
1702,Xiana Mining Inc.,XIA,,,,,,,
1703,XIB I Capital Corp.,XIB.P,,,,,,,
1704,Ximen Mining Corp.,XIM,,,,,,,
1705,"XPEL, Inc.",DAP.U,,,,,,,
1706,Xtierra Inc,XAG,,,,,,,
1707,XXL Energy Corp,XL,,,,,,,
1708,Yangaroo Inc.,YOO,,,,,,,
1709,YDX Innovation Corp.,YDX,,,,,,,
1710,Ynvisible Interactive Inc.,YNV,,,,,,,
1711,Yorkton Ventures Inc,YVI,,,,,,,
1712,YSS Corp.,YSS,,,,,,,
1713,Zadar Ventures Ltd.,ZAD,,,,,,,
1714,Zecotek Photonics Inc,ZMS,,,,,,,
1715,Zedcor Energy Inc.,ZDC,,,,,,,
1716,Zen Graphene Solutions Ltd.,ZEN,,,,,,,
1717,Zenith Energy Ltd.,ZEE,,,,,,,
1718,Zephyr Minerals Ltd.,ZFR,,,,,,,
1719,Zimtu Capital Corp.,ZC,,,,,,,
1720,Zinc One Resources Inc.,Z,,,,,,,
1721,Zincx Resources Corp.,ZNX,,,,,,,
1722,Zomedica Pharmaceuticals Corp,ZOM,,,,,,,
1723,Zonetail Inc.,ZONE,,,,,,,
1724,Zonte Metals Inc.,ZON,,,,,,,
1725,Zoomaway Travel Inc.,ZMA,,,,,,,
1726,ZoomerMedia Limited,ZUM,,,,,,,
